Customer ID,First Name,Last Name,Gender,Age Band,Country,City,Customer Type,Preferred Channel,Total Orders,Total Spend (USD),Last Purchase Date
CUST604995,Sophia,Perez,Male,35-44,United Kingdom,Liverpool,New,In-Store,11,3774.0,2025-03-11
CUST233297,Maya,Walker,Male,45-54,United Kingdom,Southampton,Returning,In-Store,4,891.5,2022-12-19
CUST548704,Lily,Roberts,Female,35-44,United Kingdom,Cambridge,New,Online,8,2833.0,2024-08-28
CUST935734,Leo,Garcia,Male,25-34,Europe,Madrid,New,In-Store,4,1364.5,2022-10-09
CUST180826,Owen,Wright,Male,45-54,United Kingdom,Cardiff,New,In-Store,6,2999.0,2021-07-15
CUST818137,Amelia,Cook,Male,45-54,United Kingdom,Glasgow,Returning,In-Store,1,720.0,2025-11-13
CUST213205,Nina,Evans,Male,45-54,Europe,Dublin,Returning,Online,7,2192.5,2023-01-09
CUST310437,Ethan,Lee,Male,55+,United Kingdom,Belfast,New,In-Store,8,2360.0,2025-04-05
CUST908325,George,Murphy,Female,45-54,Europe,Marseille,New,In-Store,6,1604.75,2025-11-15
CUST368000,Freya,Thompson,Female,25-34,Europe,Stockholm,New,In-Store,6,1644.5,2025-04-30
CUST570172,Ella,Turner,Female,45-54,United Kingdom,Newcastle,Returning,In-Store,6,1462.25,2023-12-05
CUST443363,Nina,Brown,Male,35-44,Canada,Toronto,Returning,In-Store,5,850.5,2023-09-18
CUST652821,Isla,Bailey,Female,35-44,United Kingdom,Leeds,New,In-Store,10,4155.0,2025-09-22
CUST464875,Leo,Smith,Male,25-34,United Kingdom,Southampton,Returning,In-Store,6,1526.5,2025-07-20
CUST499444,Taylor,Campbell,Female,35-44,United Kingdom,Brighton,Returning,In-Store,10,2282.75,2025-02-10
CUST835607,Owen,Campbell,Male,18-24,Europe,Amsterdam,Returning,In-Store,7,2362.0,2025-08-07
CUST598708,Lucas,Nelson,Male,35-44,United Kingdom,Cambridge,New,In-Store,9,3640.0,2025-09-23
CUST608079,Maya,Roberts,Female,25-34,Canada,Toronto,Returning,In-Store,8,2728.75,2024-05-18
CUST825019,Jamie,Parker,Male,25-34,Canada,Toronto,Returning,In-Store,3,1116.0,2025-04-14
CUST485153,Charlie,Nelson,Male,25-34,United Kingdom,Leeds,Returning,In-Store,9,3294.0,2022-04-18
CUST841217,Jordan,Harris,Male,55+,United Kingdom,Southampton,Returning,Online,3,895.0,2025-04-29
CUST747499,Isla,Jackson,Other,55+,Europe,Cologne,Returning,In-Store,4,1480.25,2025-12-29
CUST895359,Taylor,Morris,Female,55+,Europe,Stockholm,New,In-Store,10,3030.75,2025-04-07
CUST512077,Olivia,Anderson,Female,35-44,Europe,Paris,Returning,In-Store,7,1604.75,2025-03-23
CUST602796,Emma,King,Male,45-54,Europe,Marseille,Returning,In-Store,10,3796.5,2025-01-15
CUST215415,Nina,Thomas,Male,25-34,Canada,Toronto,Returning,In-Store,5,1370.0,2025-05-17
CUST200207,Sophia,Thompson,Female,35-44,United Kingdom,Bristol,Returning,Online,8,2713.25,2024-01-15
CUST196740,Ella,White,Male,25-34,United Kingdom,Belfast,Returning,In-Store,7,2228.0,2024-07-26
CUST669705,Sophia,Green,Male,25-34,United Kingdom,London,New,In-Store,10,3232.0,2025-12-14
CUST393360,Kai,White,Female,35-44,United Kingdom,London,New,In-Store,2,769.5,2023-12-12
CUST360022,Avery,Smith,Male,18-24,Canada,Vancouver,Returning,Mobile App,5,1285.0,2025-06-15
CUST642582,Zoe,Adams,Female,45-54,Europe,Amsterdam,Returning,Online,3,806.25,2024-11-01
CUST458548,Leo,White,Female,55+,United Kingdom,Bristol,Returning,Online,8,2285.0,2025-05-29
CUST221357,Daniel,Turner,Female,25-34,Europe,Dublin,Returning,In-Store,9,2348.5,2023-08-03
CUST601701,Amelia,Parker,Female,18-24,Canada,Toronto,Returning,In-Store,6,1199.0,2025-02-03
CUST595120,Noah,Turner,Male,45-54,Europe,Milan,Returning,In-Store,14,4980.75,2025-05-21
CUST225717,Liam,Thompson,Female,45-54,Europe,Marseille,Returning,In-Store,14,3960.5,2025-12-04
CUST342648,Aria,Campbell,Female,45-54,United Kingdom,Cardiff,New,In-Store,5,1954.5,2025-07-24
CUST313542,Isla,Stewart,Female,35-44,United Kingdom,Leeds,New,Online,8,1540.5,2023-03-27
CUST725871,Jack,Johnson,Female,45-54,United Kingdom,Cambridge,Returning,In-Store,9,3490.25,2024-09-01
CUST324219,Avery,Thomas,Other,45-54,United Kingdom,Leeds,New,In-Store,10,2330.5,2025-11-07
CUST125436,Riley,Turner,Female,18-24,Europe,Stockholm,New,In-Store,4,1732.75,2025-05-14
CUST340081,Oscar,Phillips,Female,55+,Europe,Madrid,New,In-Store,4,1454.5,2024-09-10
CUST522120,Owen,Lee,Male,45-54,Europe,Marseille,Returning,In-Store,10,3686.25,2025-08-29
CUST792459,Nora,Phillips,Female,35-44,United Kingdom,Edinburgh,Returning,In-Store,6,1667.5,2023-03-01
CUST147037,Freya,King,Female,25-34,United Kingdom,Liverpool,Returning,In-Store,7,1528.75,2025-11-10
CUST893096,Sophia,Brown,Male,55+,United Kingdom,Plymouth,Returning,In-Store,10,2830.25,2024-01-11
CUST397456,Freya,Nelson,Female,18-24,United Kingdom,Brighton,Returning,Online,9,1569.5,2025-09-17
CUST408364,Owen,Thompson,Female,45-54,Europe,Cologne,New,Online,6,1223.25,2025-07-06
CUST114017,Ava,Rodriguez,Female,18-24,United Kingdom,Leeds,Returning,Online,4,900.25,2024-11-08
CUST348713,Zoe,Morris,Male,35-44,Europe,Dublin,Returning,In-Store,10,2978.25,2025-12-21
CUST522188,Jack,Jackson,Female,25-34,Canada,Vancouver,Returning,In-Store,5,1032.75,2025-12-09
CUST663487,Leo,Collins,Female,18-24,Europe,Cologne,Returning,Online,6,1551.5,2024-03-03
CUST790313,Ethan,Smith,Male,25-34,Europe,Toulouse,New,In-Store,11,4727.75,2024-06-14
CUST570445,Ava,Jackson,Other,25-34,Canada,Toronto,Returning,In-Store,10,2491.5,2023-03-13
CUST190197,Emma,Taylor,Female,25-34,United Kingdom,Bristol,New,In-Store,10,2082.75,2025-09-30
CUST452284,Ethan,Adams,Male,25-34,Canada,Vancouver,New,In-Store,6,1867.0,2022-05-05
CUST761699,Jamie,White,Female,35-44,Europe,Cologne,New,In-Store,8,2888.25,2025-07-23
CUST675592,Ivy,Evans,Male,35-44,Europe,Milan,New,In-Store,5,939.5,2025-11-13
CUST625775,Mia,Stewart,Male,35-44,United Kingdom,Newcastle,Returning,In-Store,6,1907.0,2022-10-31
CUST557518,Chloe,Perez,Male,25-34,United Kingdom,Newcastle,New,In-Store,9,2426.0,2025-12-01
CUST554144,Mia,Evans,Female,35-44,United Kingdom,London,Returning,Online,7,2015.0,2025-11-07
CUST993724,Theo,White,Female,35-44,United Kingdom,Belfast,New,In-Store,1,306.0,2021-09-09
CUST639534,Aria,Parker,Female,35-44,United Kingdom,Brighton,Returning,In-Store,4,1004.0,2023-09-26
CUST637388,Kai,Edwards,Male,55+,United Kingdom,Belfast,New,In-Store,4,825.25,2025-08-30
CUST402307,Chloe,Parker,Male,45-54,Canada,Vancouver,Returning,In-Store,8,1909.0,2025-05-18
CUST541032,Ivy,Taylor,Female,45-54,United Kingdom,Cardiff,Returning,In-Store,8,2311.75,2024-11-05
CUST739304,Nora,Perez,Female,35-44,United Kingdom,Southampton,New,In-Store,4,1851.5,2025-02-24
CUST872219,Riley,Roberts,Male,25-34,United Kingdom,Cardiff,New,In-Store,4,1126.0,2025-02-24
CUST801698,Leo,Phillips,Male,25-34,United Kingdom,Leeds,New,Online,4,855.0,2023-01-26
CUST696103,Maya,Allen,Female,35-44,United Kingdom,Newcastle,Returning,In-Store,5,1056.5,2024-12-07
CUST800400,Ethan,White,Female,35-44,United Kingdom,Newcastle,New,In-Store,21,5729.5,2025-02-24
CUST129645,Taylor,Evans,Male,35-44,Europe,Stockholm,Returning,In-Store,8,3854.25,2025-06-30
CUST342513,Max,Young,Other,35-44,Europe,Dublin,New,In-Store,7,1974.5,2023-10-08
CUST318764,Daniel,Taylor,Male,35-44,Europe,Madrid,New,In-Store,5,1696.5,2025-12-07
CUST688515,Sam,Phillips,Female,25-34,United Kingdom,Liverpool,Returning,Mobile App,4,1001.25,2024-10-31
CUST778012,Ethan,Brown,Male,45-54,Canada,Toronto,New,Online,5,1289.5,2025-06-13
CUST233286,Theo,Martin,Female,45-54,Canada,Toronto,New,In-Store,6,1157.5,2023-04-21
CUST273631,George,Carter,Male,18-24,Europe,Amsterdam,Returning,In-Store,8,1599.25,2023-10-17
CUST545877,Hugo,Baker,Female,35-44,Canada,Vancouver,Returning,Online,10,3181.0,2025-09-01
CUST971475,Charlie,Baker,Female,45-54,Europe,Madrid,Returning,In-Store,6,2272.75,2025-11-15
CUST102366,Hugo,Green,Male,35-44,United Kingdom,Southampton,Returning,In-Store,2,390.0,2024-07-18
CUST891511,Ivy,Thompson,Male,35-44,Europe,Madrid,New,In-Store,5,1164.5,2022-10-09
CUST274227,Aria,Rodriguez,Female,45-54,United Kingdom,Newcastle,New,In-Store,6,1687.0,2022-04-08
CUST341665,Freya,King,Male,45-54,United Kingdom,Cardiff,Returning,In-Store,10,3356.0,2023-07-04
CUST668560,Leo,Smith,Male,35-44,Europe,Dublin,Returning,In-Store,6,1693.5,2025-01-10
CUST755896,Chloe,Thomas,Female,25-34,Europe,Toulouse,Returning,In-Store,8,2093.25,2024-09-03
CUST886924,Chloe,Rodriguez,Male,45-54,Europe,Amsterdam,Returning,In-Store,8,2661.5,2024-10-02
CUST104947,Oscar,Roberts,Female,45-54,Canada,Vancouver,New,In-Store,6,1689.5,2025-05-26
CUST144125,Jack,Thomas,Female,25-34,United Kingdom,York,Returning,In-Store,8,1913.5,2025-10-05
CUST530408,Olivia,Martinez,Male,35-44,Europe,Milan,New,Online,5,1483.75,2023-12-07
CUST602696,Lucas,Parker,Male,35-44,Europe,Marseille,New,Mobile App,9,3529.25,2025-09-19
CUST334763,Ivy,Martin,Male,25-34,United Kingdom,Cambridge,New,Online,3,475.0,2023-03-01
CUST673096,Mila,Green,Female,45-54,United Kingdom,Brighton,New,In-Store,5,1404.0,2025-10-25
CUST338721,Theo,Adams,Male,45-54,United Kingdom,Bristol,Returning,Online,7,2397.5,2024-07-20
CUST939150,Jamie,Collins,Female,18-24,United Kingdom,Newcastle,Returning,In-Store,8,2111.5,2023-07-06
CUST259685,Mila,Anderson,Female,35-44,Europe,Milan,New,In-Store,4,877.0,2023-03-12
CUST689628,Lily,Morris,Female,25-34,Europe,Stockholm,Returning,In-Store,7,2745.75,2024-12-23
CUST577287,Harry,Baker,Male,25-34,Europe,Stockholm,New,In-Store,7,2648.0,2024-11-06
CUST192729,Sam,Brown,Male,18-24,United Kingdom,Glasgow,New,In-Store,5,2056.5,2025-03-08
CUST644351,Isla,Rodriguez,Female,35-44,United Kingdom,Newcastle,Returning,In-Store,4,730.0,2022-03-11
CUST232069,Ava,Anderson,Female,45-54,United Kingdom,Plymouth,Returning,In-Store,4,1103.5,2025-08-08
CUST585625,Aria,Roberts,Female,35-44,United Kingdom,London,Returning,In-Store,9,2675.5,2025-04-16
CUST672187,Aria,Young,Male,25-34,Europe,Paris,New,In-Store,15,5434.0,2025-04-03
CUST164958,Theo,Brown,Female,25-34,United Kingdom,Plymouth,Returning,In-Store,10,3335.5,2025-10-01
CUST294057,Mia,Roberts,Male,25-34,Canada,Toronto,Returning,In-Store,5,1990.5,2024-11-15
CUST366132,Avery,Stewart,Female,25-34,United Kingdom,Southampton,Returning,In-Store,5,2083.25,2023-03-25
CUST935473,Jack,Phillips,Female,35-44,United Kingdom,Birmingham,New,In-Store,5,1747.5,2025-12-10
CUST299049,Lily,Thompson,Male,55+,United Kingdom,Manchester,New,In-Store,10,3060.5,2023-11-02
CUST928617,Avery,Morris,Female,55+,Canada,Toronto,Returning,In-Store,8,1861.0,2023-01-23
CUST580582,Lily,Martinez,Female,18-24,United Kingdom,Leeds,Returning,In-Store,2,1140.0,2019-05-01
CUST953789,Emma,Johnson,Male,25-34,Europe,Toulouse,Returning,In-Store,5,1008.0,2024-10-17
CUST848155,Amelia,Carter,Male,35-44,United Kingdom,Bristol,Returning,Online,8,3095.5,2023-07-18
CUST363657,Kai,Baker,Female,35-44,United Kingdom,Leeds,Returning,In-Store,7,1805.5,2024-09-01
CUST603791,Morgan,Campbell,Female,25-34,United Kingdom,Edinburgh,Returning,In-Store,9,1986.5,2025-04-17
CUST745254,Amelia,Perez,Male,55+,United Kingdom,Glasgow,Returning,In-Store,5,1582.0,2023-01-20
CUST170529,Liam,Allen,Male,35-44,United Kingdom,Birmingham,New,In-Store,3,1040.0,2024-05-26
CUST696711,Chris,Martinez,Female,35-44,United Kingdom,Bristol,New,In-Store,7,1830.25,2025-08-02
CUST513699,Nora,Walker,Male,45-54,United Kingdom,Glasgow,New,In-Store,9,3576.0,2024-08-30
CUST132043,Luca,Cook,Male,25-34,United Kingdom,Cardiff,Returning,In-Store,6,1773.25,2023-06-30
CUST880312,Nina,Rodriguez,Male,35-44,United Kingdom,Glasgow,New,In-Store,7,1931.25,2025-05-07
CUST339008,Ava,Martin,Female,45-54,Europe,Madrid,Returning,Online,3,951.0,2025-11-04
CUST886769,Mia,Nelson,Male,55+,United Kingdom,Manchester,Returning,Online,11,2175.5,2025-06-26
CUST286089,Jack,Edwards,Male,18-24,United Kingdom,Newcastle,New,In-Store,4,1351.5,2025-12-17
CUST587492,Emily,Garcia,Male,18-24,Canada,Vancouver,Returning,In-Store,3,585.0,2024-07-25
CUST433727,Alex,Baker,Male,35-44,Europe,Amsterdam,New,In-Store,6,1489.75,2025-05-08
CUST903695,Emily,Roberts,Female,18-24,Europe,Paris,Returning,In-Store,5,1347.75,2024-08-14
CUST957747,Riley,Wright,Male,35-44,Europe,Stockholm,Returning,In-Store,7,2137.0,2025-01-17
CUST793055,Amelia,Lee,Male,45-54,United Kingdom,London,Returning,Online,8,2919.75,2024-12-21
CUST861040,Theo,Taylor,Female,18-24,United Kingdom,Newcastle,New,In-Store,9,2761.25,2025-08-12
CUST792021,Nina,Taylor,Female,18-24,United Kingdom,Glasgow,Returning,In-Store,10,3729.5,2025-11-25
CUST364081,Freya,Taylor,Female,35-44,United Kingdom,Brighton,Returning,In-Store,4,1774.0,2022-10-01
CUST928359,Jack,Walker,Male,55+,Canada,Vancouver,New,In-Store,16,4397.5,2025-11-18
CUST577027,Casey,Mitchell,Female,35-44,Europe,Milan,Returning,In-Store,4,730.5,2025-05-19
CUST409125,Maya,Perez,Female,55+,United Kingdom,Birmingham,Returning,In-Store,2,660.0,2024-03-16
CUST273039,Amelia,Rodriguez,Female,35-44,United Kingdom,York,New,Online,6,1240.0,2024-09-28
CUST738793,Jack,Thompson,Male,25-34,Europe,Madrid,New,In-Store,5,1200.25,2025-10-30
CUST349690,Daniel,Morris,Male,25-34,Europe,Toulouse,New,In-Store,5,1952.0,2024-09-18
CUST687405,Lily,Morris,Male,35-44,United Kingdom,Edinburgh,Returning,In-Store,7,2027.0,2025-09-04
CUST158502,Ella,Evans,Female,25-34,United Kingdom,Manchester,Returning,Online,3,1545.0,2021-10-12
CUST671325,Ava,Edwards,Male,25-34,United Kingdom,York,Returning,In-Store,6,2343.5,2025-02-28
CUST678345,Freya,Lee,Female,25-34,United Kingdom,York,Returning,In-Store,9,2699.5,2025-06-24
CUST572250,Daniel,Garcia,Female,35-44,United Kingdom,Bristol,Returning,Online,4,640.0,2025-07-19
CUST691228,Charlie,Walker,Female,55+,United Kingdom,Glasgow,New,In-Store,3,391.25,2021-08-21
CUST994403,Ella,Turner,Female,55+,Europe,Milan,Returning,Online,4,1353.5,2025-04-10
CUST854650,Chloe,Rodriguez,Female,35-44,United Kingdom,London,Returning,In-Store,3,986.0,2025-01-13
CUST495594,Jacob,Harris,Male,25-34,Europe,Amsterdam,Returning,In-Store,6,1445.0,2024-07-12
CUST884395,Theo,Jackson,Female,25-34,Europe,Marseille,New,In-Store,10,3445.0,2024-10-08
CUST959002,Noah,Rodriguez,Male,18-24,United Kingdom,Belfast,New,In-Store,10,2744.5,2025-05-09
CUST244053,Casey,Johnson,Male,35-44,United Kingdom,Plymouth,Returning,In-Store,8,2501.0,2025-05-14
CUST423034,Harry,Martinez,Male,35-44,Europe,Dublin,Returning,In-Store,14,3821.0,2025-04-17
CUST768736,Morgan,Rodriguez,Female,25-34,Europe,Dublin,New,In-Store,11,3156.5,2025-08-19
CUST563471,Chris,Phillips,Male,25-34,Canada,Vancouver,New,In-Store,2,230.0,2019-11-05
CUST221236,Freya,Perez,Male,55+,United Kingdom,Brighton,New,Online,7,1579.0,2025-04-15
CUST525261,Mia,Turner,Male,18-24,United Kingdom,Plymouth,Returning,In-Store,9,3233.0,2025-06-06
CUST436343,Daniel,Smith,Female,35-44,United Kingdom,Leeds,New,In-Store,8,1720.5,2025-01-28
CUST764936,Jordan,Turner,Female,35-44,United Kingdom,Cambridge,New,In-Store,9,2276.5,2025-01-09
CUST563982,Harry,Thompson,Female,35-44,United Kingdom,Cardiff,New,Online,5,1412.5,2025-02-06
CUST225929,Ella,Perez,Male,25-34,United Kingdom,Manchester,Returning,Online,7,2205.5,2025-04-23
CUST144522,Jacob,Jackson,Female,45-54,Europe,Stockholm,New,In-Store,3,1177.75,2025-12-08
CUST358573,Noah,Phillips,Male,35-44,Europe,Stockholm,New,Online,3,699.0,2024-06-02
CUST241087,Owen,Bailey,Male,35-44,United Kingdom,Leeds,Returning,Mobile App,8,2845.0,2025-12-17
CUST888651,Charlie,Martinez,Female,35-44,United Kingdom,Birmingham,New,In-Store,6,2222.25,2025-05-25
CUST344004,George,Young,Female,18-24,Europe,Amsterdam,Returning,In-Store,10,2048.0,2024-04-05
CUST671044,Luca,Young,Female,25-34,United Kingdom,Liverpool,Returning,In-Store,9,3477.0,2025-02-08
CUST214787,Sam,Johnson,Male,45-54,United Kingdom,Manchester,Returning,In-Store,12,3147.0,2025-12-10
CUST497542,Olivia,Green,Female,25-34,United Kingdom,Brighton,Returning,In-Store,7,1588.5,2022-09-16
CUST940685,Jacob,Evans,Male,35-44,United Kingdom,Brighton,Returning,In-Store,8,1641.5,2025-11-05
CUST679093,Max,Baker,Female,25-34,United Kingdom,York,New,In-Store,9,2163.75,2025-04-14
CUST359486,Noah,Young,Female,45-54,Europe,Madrid,Returning,In-Store,9,2393.25,2025-04-24
CUST772901,Chloe,Johnson,Male,45-54,Europe,Paris,Returning,In-Store,5,1611.5,2024-05-05
CUST551053,Ava,Harris,Male,45-54,Europe,Dublin,Returning,Online,5,907.25,2024-07-08
CUST311594,Alex,Mitchell,Male,35-44,Europe,Milan,New,In-Store,8,1481.0,2024-12-29
CUST996879,Oscar,Murphy,Female,35-44,United Kingdom,Glasgow,Returning,In-Store,6,1872.5,2024-10-19
CUST943827,Isla,Young,Female,45-54,United Kingdom,Cambridge,Returning,In-Store,7,2126.25,2024-07-13
CUST609977,Jack,Perez,Female,25-34,United Kingdom,York,New,In-Store,6,2382.0,2025-02-26
CUST129860,Ava,Morris,Male,55+,Europe,Stockholm,Returning,In-Store,8,2982.0,2025-11-10
CUST470345,Harry,Turner,Female,45-54,United Kingdom,Leeds,Returning,In-Store,5,999.0,2021-09-09
CUST562564,Sam,Johnson,Female,25-34,United Kingdom,Brighton,New,In-Store,7,2033.0,2022-09-01
CUST936812,Jack,Martin,Female,25-34,Europe,Dublin,Returning,In-Store,6,2237.5,2025-03-21
CUST759692,Chris,Carter,Male,45-54,Canada,Toronto,Returning,In-Store,6,2373.0,2023-03-16
CUST300247,Sophia,Murphy,Male,25-34,United Kingdom,Liverpool,New,In-Store,5,1421.5,2025-11-04
CUST559019,Lucas,Green,Female,18-24,Europe,Toulouse,New,In-Store,17,4457.5,2025-10-25
CUST261550,Lily,Cook,Female,18-24,United Kingdom,Manchester,New,In-Store,8,2206.0,2025-03-05
CUST526455,Maya,Smith,Male,45-54,United Kingdom,Newcastle,New,In-Store,3,1233.5,2020-07-20
CUST581827,Daniel,Young,Male,25-34,United Kingdom,York,New,In-Store,4,762.5,2025-02-04
CUST558807,Ella,White,Male,25-34,Europe,Milan,Returning,In-Store,5,1038.5,2024-11-17
CUST484571,Kai,King,Male,25-34,United Kingdom,Brighton,New,In-Store,8,2031.0,2025-07-31
CUST493524,Olivia,Turner,Male,35-44,Europe,Cologne,New,In-Store,4,773.5,2023-04-09
CUST817286,Leo,Baker,Female,25-34,Europe,Madrid,Returning,In-Store,7,962.25,2021-08-27
CUST555279,Jordan,Perez,Female,25-34,Europe,Milan,Returning,In-Store,4,736.5,2022-11-08
CUST137808,Emily,Mitchell,Female,35-44,United Kingdom,London,New,In-Store,9,3087.5,2025-11-30
CUST766744,Aria,Phillips,Male,35-44,Europe,Amsterdam,New,In-Store,5,1371.75,2025-08-21
CUST655952,Zoe,Young,Male,25-34,United Kingdom,Newcastle,Returning,In-Store,8,2579.0,2024-09-07
CUST726120,Nora,Roberts,Male,35-44,United Kingdom,Birmingham,Returning,In-Store,3,1108.75,2025-07-10
CUST739610,Charlie,King,Male,35-44,Europe,Paris,Returning,In-Store,5,2043.25,2023-05-13
CUST255872,George,Nelson,Female,35-44,Europe,Paris,Returning,Online,4,1504.25,2025-10-13
CUST974724,Ava,Jackson,Male,25-34,United Kingdom,Liverpool,Returning,In-Store,10,2206.0,2025-05-19
CUST991352,Ella,Anderson,Male,25-34,Europe,Cologne,New,Online,5,1538.5,2024-08-06
CUST231186,Luca,Martinez,Female,45-54,Europe,Madrid,Returning,In-Store,4,1407.25,2024-04-05
CUST297044,Lily,Brown,Female,25-34,United Kingdom,London,Returning,Online,4,1086.0,2024-10-27
CUST321618,Luca,Wright,Male,45-54,Europe,Toulouse,Returning,In-Store,5,1344.25,2022-07-12
CUST969804,Daniel,Adams,Female,25-34,United Kingdom,Plymouth,Returning,In-Store,8,2153.0,2024-09-01
CUST939197,Noah,Allen,Male,35-44,United Kingdom,Newcastle,New,In-Store,11,4530.0,2025-12-05
CUST338511,Jacob,Campbell,Male,25-34,United Kingdom,Leeds,New,In-Store,9,2194.5,2025-08-21
CUST667565,Jordan,Mitchell,Male,35-44,United Kingdom,Liverpool,Returning,Online,6,2966.25,2025-09-14
CUST319110,Zoe,Nelson,Female,25-34,United Kingdom,Glasgow,Returning,In-Store,10,1939.5,2025-10-03
CUST134244,Ethan,Green,Female,45-54,Europe,Amsterdam,Returning,In-Store,9,2439.25,2023-04-02
CUST307288,Alex,Lee,Female,25-34,United Kingdom,Glasgow,Returning,In-Store,8,2028.0,2025-03-01
CUST169609,Sam,Baker,Female,25-34,Europe,Toulouse,New,In-Store,8,2520.75,2025-10-29
CUST862965,Lucas,Martin,Male,18-24,United Kingdom,Glasgow,Returning,In-Store,7,1260.0,2025-02-18
CUST806895,Ethan,Johnson,Female,45-54,Europe,Amsterdam,New,Online,6,1686.5,2025-04-07
CUST265877,Harry,Parker,Male,45-54,Canada,Vancouver,Returning,In-Store,10,3006.25,2025-02-13
CUST610726,Jordan,Anderson,Female,25-34,Europe,Stockholm,Returning,In-Store,9,1928.5,2025-03-01
CUST284637,Noah,Bailey,Male,18-24,Canada,Vancouver,New,In-Store,6,1318.25,2025-04-21
CUST608873,George,Campbell,Male,55+,United Kingdom,London,New,In-Store,8,2318.5,2025-11-12
CUST906373,Ava,Phillips,Female,25-34,United Kingdom,Manchester,Returning,In-Store,10,2981.0,2024-12-03
CUST891878,Emma,Allen,Female,25-34,Canada,Toronto,Returning,In-Store,4,1153.25,2023-10-07
CUST849762,George,White,Female,25-34,United Kingdom,Glasgow,Returning,Online,3,870.0,2023-12-26
CUST316987,Amelia,Adams,Female,25-34,Europe,Cologne,New,In-Store,9,2668.75,2025-09-06
CUST271671,Ivy,Parker,Male,55+,Europe,Milan,Returning,In-Store,5,1240.0,2021-12-13
CUST244387,Hugo,Baker,Male,35-44,United Kingdom,York,Returning,Online,5,998.0,2024-11-09
CUST214412,Luca,White,Male,25-34,United Kingdom,Edinburgh,New,Online,5,1702.25,2025-02-02
CUST652424,Harry,Anderson,Male,45-54,Canada,Toronto,New,In-Store,11,4719.0,2025-08-01
CUST692598,Chris,Jackson,Male,45-54,United Kingdom,York,New,Online,8,1618.0,2025-03-08
CUST894179,Oscar,Bailey,Male,25-34,Europe,Madrid,Returning,In-Store,5,1767.5,2023-02-23
CUST181303,Isla,Nelson,Female,25-34,United Kingdom,Edinburgh,Returning,In-Store,11,2385.75,2024-06-27
CUST338725,Taylor,Green,Male,25-34,Europe,Cologne,Returning,In-Store,11,4380.5,2025-04-07
CUST755155,Emily,Roberts,Male,25-34,Europe,Paris,New,In-Store,8,2073.5,2023-06-30
CUST713164,Mila,Garcia,Male,18-24,Europe,Cologne,Returning,In-Store,5,2075.5,2025-12-20
CUST484686,Ethan,Harris,Female,25-34,Europe,Cologne,New,Online,6,1450.0,2024-09-05
CUST237140,Leo,Mitchell,Male,25-34,Canada,Toronto,New,In-Store,13,3509.25,2024-11-27
CUST535785,Jordan,Phillips,Female,45-54,Europe,Cologne,Returning,In-Store,3,722.0,2022-04-20
CUST254717,Ella,Adams,Female,25-34,Europe,Dublin,Returning,In-Store,9,2083.0,2024-08-28
